branch,dN,dS,omega,lnL,SOG,Model
11..4,0.0347,0.826,0.042,-3491.065027,OG0003987,M4
11..12,0.0291,0.0,999.0,-3491.065027,OG0003987,M4
12..5,0.0369,0.9003,0.041,-3491.065027,OG0003987,M4
12..6,0.0168,1.2889,0.013,-3491.065027,OG0003987,M4
10..7,0.0517,1.6343,0.0316,-3491.065027,OG0003987,M4
8..1,0.3364,7.3271,0.0459,-26948.144182,OG0003979,M4
8..9,0.0469,0.0001,470.2442,-26948.144182,OG0003979,M4
9..10,0.1016,0.0003,394.5553,-26948.144182,OG0003979,M4
10..2,0.1207,8.5688,0.0141,-26948.144182,OG0003979,M4
10..3,0.1658,12.8488,0.0129,-26948.144182,OG0003979,M4
9..11,0.1389,0.0007,192.712,-26948.144182,OG0003979,M4
11..5,0.1559,14.6779,0.0106,-26948.144182,OG0003979,M4
11..6,0.1507,96.119,0.0016,-26948.144182,OG0003979,M4
8..12,0.046,0.0012,38.8033,-26948.144182,OG0003979,M4
12..4,0.1805,95.9759,0.0019,-26948.144182,OG0003979,M4
12..7,0.1583,96.0826,0.0016,-26948.144182,OG0003979,M4
8..1,0.0464,1.0228,0.0454,-6742.8926,OG0004073,M4
8..9,0.0468,0.0,999.0,-6742.8926,OG0004073,M4
9..10,0.0228,0.0,999.0,-6742.8926,OG0004073,M4
10..11,0.0304,0.62,0.049,-6742.8926,OG0004073,M4
11..2,0.0278,0.9682,0.0288,-6742.8926,OG0004073,M4
11..3,0.0351,1.0233,0.0343,-6742.8926,OG0004073,M4
10..12,0.0417,0.2757,0.1512,-6742.8926,OG0004073,M4
12..5,0.0475,0.9769,0.0486,-6742.8926,OG0004073,M4
12..6,0.0716,1.3811,0.0519,-6742.8926,OG0004073,M4
9..4,0.0515,1.9437,0.0265,-6742.8926,OG0004073,M4
8..7,0.0703,1.7286,0.0407,-6742.8926,OG0004073,M4
8..1,0.1705,2.1526,0.0792,-7424.767673,OG0004046,M4
8..9,0.0528,0.0001,999.0,-7424.767673,OG0004046,M4
9..10,0.041,0.0,999.0,-7424.767673,OG0004046,M4
10..11,0.0646,0.0001,999.0,-7424.767673,OG0004046,M4
11..2,0.0913,60.6169,0.0015,-7424.767673,OG0004046,M4
11..3,0.0676,2.7673,0.0244,-7424.767673,OG0004046,M4
10..12,0.1281,0.0001,999.0,-7424.767673,OG0004046,M4
12..5,0.1217,2.9025,0.0419,-7424.767673,OG0004046,M4
12..6,0.1223,60.5347,0.002,-7424.767673,OG0004046,M4
9..4,0.1692,6.7644,0.025,-7424.767673,OG0004046,M4
8..7,0.1735,60.3989,0.0029,-7424.767673,OG0004046,M4
8..1,0.1654,53.5853,0.0031,-8651.269585,OG0004074,M4
8..9,0.0581,0.0078,7.4637,-8651.269585,OG0004074,M4
9..10,0.048,0.0137,3.5091,-8651.269585,OG0004074,M4
10..11,0.0942,0.0233,4.0332,-8651.269585,OG0004074,M4
11..2,0.0854,30.1959,0.0028,-8651.269585,OG0004074,M4
11..3,0.1084,1.9766,0.0548,-8651.269585,OG0004074,M4
10..12,0.1432,0.0636,2.2514,-8651.269585,OG0004074,M4
12..5,0.1787,18.9535,0.0094,-8651.269585,OG0004074,M4
12..6,0.0828,21.2995,0.0039,-8651.269585,OG0004074,M4
9..4,0.1021,11.0992,0.0092,-8651.269585,OG0004074,M4
8..7,0.1167,73.8288,0.0016,-8651.269585,OG0004074,M4
8..1,0.6258,57.9325,0.0108,-10770.350647,OG0004039,M4
8..9,0.2042,0.0002,999.0,-10770.350647,OG0004039,M4
9..10,0.1125,59.253,0.0019,-10770.350647,OG0004039,M4
10..11,0.0447,0.0,999.0,-10770.350647,OG0004039,M4
11..2,0.3671,7.1109,0.0516,-10770.350647,OG0004039,M4
11..3,0.4038,58.5035,0.0069,-10770.350647,OG0004039,M4
10..12,0.3982,0.0004,999.0,-10770.350647,OG0004039,M4
12..5,0.634,57.9112,0.0109,-10770.350647,OG0004039,M4
12..6,0.5461,58.1376,0.0094,-10770.350647,OG0004039,M4
9..4,0.3716,58.5863,0.0063,-10770.350647,OG0004039,M4
8..7,0.5741,58.0653,0.0099,-10770.350647,OG0004039,M4
8..1,0.0865,8.4388,0.0102,-6508.799584,OG0003977,M4
8..9,0.0314,0.0049,6.3611,-6508.799584,OG0003977,M4
9..10,0.0251,0.006,4.1517,-6508.799584,OG0003977,M4
10..11,0.0501,0.0259,1.9303,-6508.799584,OG0003977,M4
11..2,0.0644,69.9057,0.0009,-6508.799584,OG0003977,M4
11..3,0.0738,69.8753,0.0011,-6508.799584,OG0003977,M4
10..12,0.0794,0.0233,3.4066,-6508.799584,OG0003977,M4
12..5,0.0833,40.4953,0.0021,-6508.799584,OG0003977,M4
12..6,0.0773,11.0839,0.007,-6508.799584,OG0003977,M4
9..4,0.0565,69.931,0.0008,-6508.799584,OG0003977,M4
8..7,0.0575,4.575,0.0126,-6508.799584,OG0003977,M4
8..1,0.1268,4.0607,0.0312,-3995.224931,OG0004033,M4
8..9,0.0275,0.0016,16.7869,-3995.224931,OG0004033,M4
9..10,0.0333,67.4966,0.0005,-3995.224931,OG0004033,M4
10..2,0.0817,2.2353,0.0365,-3995.224931,OG0004033,M4
10..11,0.0466,0.0004,118.6106,-3995.224931,OG0004033,M4
11..3,0.098,1.3218,0.0741,-3995.224931,OG0004033,M4
11..4,0.0723,67.3776,0.0011,-3995.224931,OG0004033,M4
9..12,0.1194,0.0006,185.0445,-3995.224931,OG0004033,M4
12..5,0.1488,67.1438,0.0022,-3995.224931,OG0004033,M4
12..6,0.1914,67.0135,0.0029,-3995.224931,OG0004033,M4
8..7,0.1162,3.124,0.0372,-3995.224931,OG0004033,M4
8..1,0.1176,1.2369,0.0951,-7415.287532,OG0003976,M4
8..9,0.0504,0.0001,999.0,-7415.287532,OG0003976,M4
9..10,0.021,0.0848,0.2471,-7415.287532,OG0003976,M4
10..11,0.0613,0.2729,0.2246,-7415.287532,OG0003976,M4
11..2,0.0434,0.625,0.0695,-7415.287532,OG0003976,M4
11..3,0.0728,1.0435,0.0697,-7415.287532,OG0003976,M4
10..4,0.0749,1.0502,0.0714,-7415.287532,OG0003976,M4
9..12,0.0708,0.3102,0.2283,-7415.287532,OG0003976,M4
12..5,0.0723,0.7988,0.0905,-7415.287532,OG0003976,M4
12..6,0.0628,0.9458,0.0664,-7415.287532,OG0003976,M4
8..7,0.1181,2.3582,0.0501,-7415.287532,OG0003976,M4
8..1,0.2051,2.6765,0.0766,-6835.623,OG0003948,M4
8..9,0.0639,0.0001,999.0,-6835.623,OG0003948,M4
9..10,0.047,0.0,999.0,-6835.623,OG0003948,M4
10..11,0.1645,0.7843,0.2097,-6835.623,OG0003948,M4
11..2,0.1119,2.7957,0.04,-6835.623,OG0003948,M4
11..3,0.108,2.3529,0.0459,-6835.623,OG0003948,M4
10..12,0.149,0.0001,999.0,-6835.623,OG0003948,M4
12..5,0.0982,69.1788,0.0014,-6835.623,OG0003948,M4
12..6,0.1562,1.9285,0.081,-6835.623,OG0003948,M4
9..4,0.1881,4.8789,0.0386,-6835.623,OG0003948,M4
8..7,0.1526,2.1304,0.0716,-6835.623,OG0003948,M4
8..1,0.096,1.4242,0.0674,-9496.67401,OG0004005,M4
8..9,0.0407,0.0,999.0,-9496.67401,OG0004005,M4
9..10,0.0418,0.1898,0.2204,-9496.67401,OG0004005,M4
10..11,0.0515,0.2841,0.1812,-9496.67401,OG0004005,M4
11..2,0.0625,1.8785,0.0332,-9496.67401,OG0004005,M4
11..3,0.0791,0.9178,0.0862,-9496.67401,OG0004005,M4
10..12,0.1137,0.3883,0.2928,-9496.67401,OG0004005,M4
12..5,0.0672,1.6945,0.0397,-9496.67401,OG0004005,M4
12..6,0.0735,1.449,0.0508,-9496.67401,OG0004005,M4
9..4,0.0864,1.9516,0.0442,-9496.67401,OG0004005,M4
8..7,0.0695,2.0571,0.0338,-9496.67401,OG0004005,M4
8..1,0.291,54.7314,0.0053,-13846.973269,OG0003994,M4
8..9,0.0905,0.0013,69.2958,-13846.973269,OG0003994,M4
9..10,0.0761,0.0021,36.6701,-13846.973269,OG0003994,M4
10..2,0.1113,83.1676,0.0013,-13846.973269,OG0003994,M4
10..3,0.1994,24.9366,0.008,-13846.973269,OG0003994,M4
9..11,0.0458,0.0028,16.5618,-13846.973269,OG0003994,M4
11..4,0.2193,82.7335,0.0027,-13846.973269,OG0003994,M4
11..12,0.1331,0.0044,30.5577,-13846.973269,OG0003994,M4
12..5,0.198,44.5653,0.0044,-13846.973269,OG0003994,M4
12..6,0.203,82.7989,0.0025,-13846.973269,OG0003994,M4
8..7,0.2057,58.0119,0.0035,-13846.973269,OG0003994,M4
8..1,0.0746,0.9077,0.0822,-3286.601533,OG0004077,M4
8..9,0.0589,0.0001,999.0,-3286.601533,OG0004077,M4
9..10,0.0558,1.7955,0.0311,-3286.601533,OG0004077,M4
10..2,0.0335,0.8404,0.0399,-3286.601533,OG0004077,M4
10..3,0.0558,1.6091,0.0347,-3286.601533,OG0004077,M4
9..11,0.0516,0.207,0.2492,-3286.601533,OG0004077,M4
11..4,0.0628,1.0208,0.0615,-3286.601533,OG0004077,M4
11..12,0.0585,0.9647,0.0606,-3286.601533,OG0004077,M4
12..5,0.0455,0.3817,0.1192,-3286.601533,OG0004077,M4
12..6,0.0558,4.3176,0.0129,-3286.601533,OG0004077,M4
8..7,0.0658,2.7661,0.0238,-3286.601533,OG0004077,M4
8..1,0.2053,4.9993,0.0411,-13363.015214,OG0004072,M4
8..9,0.0916,0.0001,999.0,-13363.015214,OG0004072,M4
9..10,0.0398,0.0001,574.9433,-13363.015214,OG0004072,M4
10..11,0.1296,0.0001,999.0,-13363.015214,OG0004072,M4
11..2,0.113,3.9872,0.0283,-13363.015214,OG0004072,M4
11..3,0.1071,3.1829,0.0337,-13363.015214,OG0004072,M4
10..12,0.1534,0.0002,999.0,-13363.015214,OG0004072,M4
12..5,0.1428,3.8629,0.037,-13363.015214,OG0004072,M4
12..6,0.1044,86.8378,0.0012,-13363.015214,OG0004072,M4
9..4,0.1879,87.7064,0.0021,-13363.015214,OG0004072,M4
8..7,0.2561,2.9951,0.0855,-13363.015214,OG0004072,M4
8..1,0.1286,68.0025,0.0019,-2519.101866,OG0004047,M4
8..9,0.0696,0.0062,11.1939,-2519.101866,OG0004047,M4
9..10,0.0185,0.0071,2.6154,-2519.101866,OG0004047,M4
10..11,0.037,0.002,18.5446,-2519.101866,OG0004047,M4
11..2,0.0445,1.3788,0.0323,-2519.101866,OG0004047,M4
11..3,0.0803,0.3858,0.2081,-2519.101866,OG0004047,M4
10..4,0.1021,2.6188,0.039,-2519.101866,OG0004047,M4
9..12,0.0804,0.5237,0.1535,-2519.101866,OG0004047,M4
12..5,0.0865,0.2492,0.3471,-2519.101866,OG0004047,M4
12..6,0.0575,1.5398,0.0374,-2519.101866,OG0004047,M4
8..7,0.107,2.1112,0.0507,-2519.101866,OG0004047,M4
8..1,0.1595,16.0394,0.0099,-6375.751159,OG0004014,M4
8..9,0.0694,0.0003,225.2043,-6375.751159,OG0004014,M4
9..10,0.1275,0.0014,94.0527,-6375.751159,OG0004014,M4
10..2,0.1142,2.0808,0.0549,-6375.751159,OG0004014,M4
10..3,0.1142,1.7922,0.0637,-6375.751159,OG0004014,M4
9..11,0.0252,0.0004,64.55,-6375.751159,OG0004014,M4
11..4,0.1277,1.7397,0.0734,-6375.751159,OG0004014,M4
11..12,0.1307,0.0009,144.5314,-6375.751159,OG0004014,M4
12..5,0.1123,2.3188,0.0484,-6375.751159,OG0004014,M4
12..6,0.1514,3.0555,0.0496,-6375.751159,OG0004014,M4
8..7,0.1144,1.378,0.083,-6375.751159,OG0004014,M4
8..1,0.1334,2.1122,0.0631,-4503.000001,OG0004012,M4
8..9,0.0484,0.0,999.0,-4503.000001,OG0004012,M4
9..10,0.0792,0.0001,999.0,-4503.000001,OG0004012,M4
10..11,0.065,0.0001,999.0,-4503.000001,OG0004012,M4
11..2,0.0728,2.0024,0.0364,-4503.000001,OG0004012,M4
11..3,0.0907,1.375,0.066,-4503.000001,OG0004012,M4
10..12,0.2421,0.0002,999.0,-4503.000001,OG0004012,M4
12..5,0.2431,70.0934,0.0035,-4503.000001,OG0004012,M4
12..6,0.2281,70.1422,0.0033,-4503.000001,OG0004012,M4
9..4,0.1532,1.2813,0.1196,-4503.000001,OG0004012,M4
8..7,0.2885,8.0259,0.036,-4503.000001,OG0004012,M4
8..1,0.0463,1.1059,0.0419,-1693.716856,OG0004048,M4
8..9,0.0173,0.1504,0.1151,-1693.716856,OG0004048,M4
9..10,0.0055,0.0,932.0557,-1693.716856,OG0004048,M4
10..11,0.0211,0.4453,0.0473,-1693.716856,OG0004048,M4
11..2,0.0248,1.0727,0.0231,-1693.716856,OG0004048,M4
11..3,0.0268,0.8127,0.033,-1693.716856,OG0004048,M4
10..4,0.0308,1.7452,0.0177,-1693.716856,OG0004048,M4
9..7,0.0262,0.6865,0.0382,-1693.716856,OG0004048,M4
8..12,0.0256,0.5623,0.0456,-1693.716856,OG0004048,M4
12..5,0.0282,0.0,999.0,-1693.716856,OG0004048,M4
12..6,0.0199,2.0646,0.0096,-1693.716856,OG0004048,M4
8..1,0.2628,16.313,0.0161,-8850.603342,OG0004010,M4
8..9,0.052,0.0001,999.0,-8850.603342,OG0004010,M4
9..10,0.0757,0.0001,999.0,-8850.603342,OG0004010,M4
10..11,0.1174,0.0001,999.0,-8850.603342,OG0004010,M4
11..2,0.2298,11.7126,0.0196,-8850.603342,OG0004010,M4
11..3,0.2844,7.821,0.0364,-8850.603342,OG0004010,M4
10..4,0.2807,67.7856,0.0041,-8850.603342,OG0004010,M4
9..7,0.2725,67.8111,0.004,-8850.603342,OG0004010,M4
8..12,0.3337,0.9743,0.3424,-8850.603342,OG0004010,M4
12..5,0.0743,68.4293,0.0011,-8850.603342,OG0004010,M4
12..6,0.3089,6.6629,0.0464,-8850.603342,OG0004010,M4
8..1,0.1116,1.5025,0.0742,-7879.536265,OG0004008,M4
8..9,0.0375,0.0006,60.0236,-7879.536265,OG0004008,M4
9..10,0.0722,0.4365,0.1655,-7879.536265,OG0004008,M4
10..2,0.0372,0.6339,0.0586,-7879.536265,OG0004008,M4
10..3,0.0855,1.3166,0.0649,-7879.536265,OG0004008,M4
9..11,0.0152,0.0003,54.2587,-7879.536265,OG0004008,M4
11..4,0.0348,0.9192,0.0379,-7879.536265,OG0004008,M4
11..12,0.0751,0.0004,202.6832,-7879.536265,OG0004008,M4
12..5,0.0483,1.421,0.034,-7879.536265,OG0004008,M4
12..6,0.0352,2.3414,0.0151,-7879.536265,OG0004008,M4
8..7,0.0825,1.1882,0.0695,-7879.536265,OG0004008,M4
8..1,0.1662,5.4778,0.0303,-6436.741411,OG0003949,M4
8..9,0.0963,0.026,3.7092,-6436.741411,OG0003949,M4
9..10,0.0462,0.0148,3.1147,-6436.741411,OG0003949,M4
10..11,0.0667,0.898,0.0743,-6436.741411,OG0003949,M4
11..2,0.0579,1.5186,0.0381,-6436.741411,OG0003949,M4
11..3,0.067,1.1738,0.0571,-6436.741411,OG0003949,M4
10..12,0.0818,0.0242,3.3825,-6436.741411,OG0003949,M4
12..5,0.1115,3.6823,0.0303,-6436.741411,OG0003949,M4
12..6,0.1201,3.7529,0.032,-6436.741411,OG0003949,M4
9..4,0.1665,4.3392,0.0384,-6436.741411,OG0003949,M4
8..7,0.1018,79.6463,0.0013,-6436.741411,OG0003949,M4
8..1,0.2753,2.2007,0.1251,-3956.209882,OG0004018,M4
8..9,0.0297,0.0011,26.8484,-3956.209882,OG0004018,M4
9..10,0.1796,2.3571,0.0762,-3956.209882,OG0004018,M4
10..2,0.2067,72.507,0.0029,-3956.209882,OG0004018,M4
10..3,0.1607,0.7758,0.2071,-3956.209882,OG0004018,M4
9..11,0.0765,0.0073,10.511,-3956.209882,OG0004018,M4
11..4,0.1932,3.3613,0.0575,-3956.209882,OG0004018,M4
11..7,0.2538,72.347,0.0035,-3956.209882,OG0004018,M4
8..12,0.4491,0.729,0.6161,-3956.209882,OG0004018,M4
12..5,0.2526,0.523,0.4829,-3956.209882,OG0004018,M4
12..6,0.1803,2.4455,0.0737,-3956.209882,OG0004018,M4
8..1,0.0632,75.0501,0.0008,-2621.450643,OG0004021,M4
8..9,0.0394,0.0,999.0,-2621.450643,OG0004021,M4
9..10,0.0421,2.6725,0.0157,-2621.450643,OG0004021,M4
10..2,0.0502,1.8358,0.0274,-2621.450643,OG0004021,M4
10..3,0.0937,0.5698,0.1644,-2621.450643,OG0004021,M4
9..11,0.1469,0.0001,999.0,-2621.450643,OG0004021,M4
11..5,0.066,2.5934,0.0255,-2621.450643,OG0004021,M4
11..6,0.0075,5.323,0.0014,-2621.450643,OG0004021,M4
8..12,0.0778,0.0001,999.0,-2621.450643,OG0004021,M4
12..4,0.0628,75.0516,0.0008,-2621.450643,OG0004021,M4
12..7,0.1196,14.6073,0.0082,-2621.450643,OG0004021,M4
8..1,0.1678,1.2848,0.1306,-11369.855949,OG0004060,M4
8..9,0.0521,0.459,0.1135,-11369.855949,OG0004060,M4
9..10,0.0291,0.4147,0.0701,-11369.855949,OG0004060,M4
10..11,0.0586,0.0061,9.6442,-11369.855949,OG0004060,M4
11..2,0.0502,0.7139,0.0703,-11369.855949,OG0004060,M4
11..3,0.0562,0.5674,0.099,-11369.855949,OG0004060,M4
10..4,0.0744,0.759,0.0981,-11369.855949,OG0004060,M4
9..12,0.0784,0.0097,8.0514,-11369.855949,OG0004060,M4
12..5,0.1082,0.6561,0.1649,-11369.855949,OG0004060,M4
12..6,0.0793,1.6256,0.0488,-11369.855949,OG0004060,M4
8..7,0.0995,83.5685,0.0012,-11369.855949,OG0004060,M4
8..1,0.0334,0.6681,0.05,-2208.910601,OG0004067,M4
8..9,0.0291,0.3775,0.0771,-2208.910601,OG0004067,M4
9..10,0.0043,0.0,999.0,-2208.910601,OG0004067,M4
10..11,0.019,0.2722,0.0699,-2208.910601,OG0004067,M4
11..2,0.0095,0.4101,0.0231,-2208.910601,OG0004067,M4
11..3,0.0105,0.6196,0.017,-2208.910601,OG0004067,M4
10..4,0.0306,0.4986,0.0614,-2208.910601,OG0004067,M4
9..12,0.0176,0.7472,0.0235,-2208.910601,OG0004067,M4
12..5,0.0177,0.1777,0.0994,-2208.910601,OG0004067,M4
12..6,0.0115,1.8954,0.0061,-2208.910601,OG0004067,M4
8..7,0.0144,1.8425,0.0078,-2208.910601,OG0004067,M4
8..1,0.2139,2.9525,0.0725,-9769.891847,OG0004059,M4
8..9,0.0693,0.0001,999.0,-9769.891847,OG0004059,M4
9..10,0.0712,0.0001,999.0,-9769.891847,OG0004059,M4
10..11,0.0795,0.0001,999.0,-9769.891847,OG0004059,M4
11..2,0.0365,3.8127,0.0096,-9769.891847,OG0004059,M4
11..3,0.2999,2.4142,0.1242,-9769.891847,OG0004059,M4
10..12,0.1017,0.0001,999.0,-9769.891847,OG0004059,M4
12..5,0.1552,3.9847,0.039,-9769.891847,OG0004059,M4
12..6,0.1665,1.9061,0.0874,-9769.891847,OG0004059,M4
9..4,0.1647,2.5079,0.0657,-9769.891847,OG0004059,M4
8..7,0.1509,2.6483,0.057,-9769.891847,OG0004059,M4
8..1,0.2846,76.3486,0.0037,-14912.488502,OG0004057,M4
8..9,0.0988,0.0001,999.0,-14912.488502,OG0004057,M4
9..10,0.0501,0.0001,999.0,-14912.488502,OG0004057,M4
10..11,0.0998,0.0001,999.0,-14912.488502,OG0004057,M4
11..2,0.1663,2.706,0.0614,-14912.488502,OG0004057,M4
11..3,0.2017,4.0467,0.0499,-14912.488502,OG0004057,M4
10..12,0.1226,0.0001,999.0,-14912.488502,OG0004057,M4
12..5,0.2089,3.349,0.0624,-14912.488502,OG0004057,M4
12..6,0.1576,1.9049,0.0828,-14912.488502,OG0004057,M4
9..4,0.2152,76.6014,0.0028,-14912.488502,OG0004057,M4
8..7,0.1588,76.8041,0.0021,-14912.488502,OG0004057,M4
8..1,0.0049,0.7424,0.0066,-4051.613496,OG0004064,M4
8..9,0.0032,0.0,161.3338,-4051.613496,OG0004064,M4
9..10,0.0051,0.1501,0.0341,-4051.613496,OG0004064,M4
10..11,0.0107,0.1484,0.0721,-4051.613496,OG0004064,M4
11..2,0.0051,0.5945,0.0086,-4051.613496,OG0004064,M4
11..3,0.0064,0.3972,0.0161,-4051.613496,OG0004064,M4
10..4,0.0042,0.5283,0.008,-4051.613496,OG0004064,M4
9..7,0.0086,1.0804,0.0079,-4051.613496,OG0004064,M4
8..12,0.0278,0.19,0.1462,-4051.613496,OG0004064,M4
12..5,0.0259,0.6083,0.0426,-4051.613496,OG0004064,M4
12..6,0.0154,0.6762,0.0228,-4051.613496,OG0004064,M4
8..1,0.2361,76.6854,0.0031,-8346.106049,OG0004058,M4
8..9,0.0377,0.0001,337.8821,-8346.106049,OG0004058,M4
9..10,0.0473,0.0,999.0,-8346.106049,OG0004058,M4
10..11,0.1247,0.0001,999.0,-8346.106049,OG0004058,M4
11..2,0.1149,77.128,0.0015,-8346.106049,OG0004058,M4
11..3,0.1538,5.8551,0.0263,-8346.106049,OG0004058,M4
10..12,0.2034,0.0002,999.0,-8346.106049,OG0004058,M4
12..5,0.1654,4.9957,0.0331,-8346.106049,OG0004058,M4
12..6,0.1284,77.0788,0.0017,-8346.106049,OG0004058,M4
9..4,0.107,77.1571,0.0014,-8346.106049,OG0004058,M4
8..7,0.2022,3.735,0.0541,-8346.106049,OG0004058,M4
8..1,0.133,2.8878,0.0461,-21864.013921,OG0004061,M4
8..9,0.0524,0.0001,999.0,-21864.013921,OG0004061,M4
9..10,0.0535,0.0001,999.0,-21864.013921,OG0004061,M4
10..11,0.0786,0.0001,999.0,-21864.013921,OG0004061,M4
11..2,0.0489,2.7145,0.018,-21864.013921,OG0004061,M4
11..3,0.0694,2.9422,0.0236,-21864.013921,OG0004061,M4
10..12,0.1042,0.0001,999.0,-21864.013921,OG0004061,M4
12..5,0.0743,2.9224,0.0254,-21864.013921,OG0004061,M4
12..6,0.0784,84.1043,0.0009,-21864.013921,OG0004061,M4
9..4,0.0829,3.703,0.0224,-21864.013921,OG0004061,M4
8..7,0.0969,1.693,0.0572,-21864.013921,OG0004061,M4
8..1,0.243,3.9808,0.061,-15278.805588,OG0004056,M4
8..9,0.0507,0.0001,999.0,-15278.805588,OG0004056,M4
9..10,0.0421,0.0,999.0,-15278.805588,OG0004056,M4
10..11,0.1136,0.0001,999.0,-15278.805588,OG0004056,M4
11..2,0.1043,69.905,0.0015,-15278.805588,OG0004056,M4
11..3,0.1201,3.5826,0.0335,-15278.805588,OG0004056,M4
10..4,0.1987,3.4345,0.0579,-15278.805588,OG0004056,M4
9..12,0.1616,0.0002,999.0,-15278.805588,OG0004056,M4
12..5,0.1928,4.0797,0.0473,-15278.805588,OG0004056,M4
12..6,0.1524,2.3477,0.0649,-15278.805588,OG0004056,M4
8..7,0.1682,3.3583,0.0501,-15278.805588,OG0004056,M4
8..1,0.0969,2.3521,0.0412,-3202.515892,OG0004069,M4
8..9,0.0186,0.0,999.0,-3202.515892,OG0004069,M4
9..10,0.0536,0.3102,0.1728,-3202.515892,OG0004069,M4
10..11,0.1083,0.0529,2.0462,-3202.515892,OG0004069,M4
11..2,0.0677,1.8934,0.0357,-3202.515892,OG0004069,M4
11..3,0.0235,1.1856,0.0198,-3202.515892,OG0004069,M4
10..12,0.0437,0.1158,0.3775,-3202.515892,OG0004069,M4
12..5,0.1296,0.7659,0.1692,-3202.515892,OG0004069,M4
12..6,0.0529,1.8129,0.0292,-3202.515892,OG0004069,M4
9..7,0.0835,1.5064,0.0554,-3202.515892,OG0004069,M4
8..4,0.1275,5.749,0.0222,-3202.515892,OG0004069,M4
8..1,0.1066,54.9386,0.0019,-7865.589561,OG0004359,M2
8..9,0.0317,9.6548,0.0033,-7865.589561,OG0004359,M2
9..10,0.0362,11.0308,0.0033,-7865.589561,OG0004359,M2
10..11,0.1121,34.1854,0.0033,-7865.589561,OG0004359,M2
11..2,0.0931,28.3815,0.0033,-7865.589561,OG0004359,M2
11..3,0.1014,52.2523,0.0019,-7865.589561,OG0004359,M2
10..12,0.1099,33.5135,0.0033,-7865.589561,OG0004359,M2
12..5,0.0808,24.6449,0.0033,-7865.589561,OG0004359,M2
12..6,0.0783,40.351,0.0019,-7865.589561,OG0004359,M2
9..4,0.0977,29.8058,0.0033,-7865.589561,OG0004359,M2
8..7,0.1684,86.748,0.0019,-7865.589561,OG0004359,M2
8..1,0.1778,1.7441,0.1019,-7209.280052,OG0004065,M4
8..9,0.1557,0.0002,999.0,-7209.280052,OG0004065,M4
9..10,0.0593,0.0001,999.0,-7209.280052,OG0004065,M4
10..2,0.1976,5.0956,0.0388,-7209.280052,OG0004065,M4
10..3,0.192,5.0685,0.0379,-7209.280052,OG0004065,M4
9..11,0.0568,0.0001,999.0,-7209.280052,OG0004065,M4
11..4,0.1514,3.4719,0.0436,-7209.280052,OG0004065,M4
11..12,0.1269,0.0001,999.0,-7209.280052,OG0004065,M4
12..5,0.1269,2.8383,0.0447,-7209.280052,OG0004065,M4
12..6,0.1069,2.4056,0.0444,-7209.280052,OG0004065,M4
8..7,0.1345,2.9974,0.0449,-7209.280052,OG0004065,M4
8..1,0.1248,42.6765,0.0029,-12947.016834,OG0004027,M4
8..9,0.035,0.1742,0.201,-12947.016834,OG0004027,M4
9..10,0.0709,0.0134,5.2954,-12947.016834,OG0004027,M4
10..2,0.0805,14.3078,0.0056,-12947.016834,OG0004027,M4
10..3,0.1062,49.6838,0.0021,-12947.016834,OG0004027,M4
9..11,0.0198,0.0151,1.3074,-12947.016834,OG0004027,M4
11..4,0.1278,30.0667,0.0043,-12947.016834,OG0004027,M4
11..12,0.1117,0.0669,1.6688,-12947.016834,OG0004027,M4
12..5,0.1016,14.4322,0.007,-12947.016834,OG0004027,M4
12..6,0.0737,26.0305,0.0028,-12947.016834,OG0004027,M4
8..7,0.1171,45.8718,0.0026,-12947.016834,OG0004027,M4
8..1,0.0952,2.9422,0.0323,-11708.373475,OG0004062,M4
8..9,0.0631,0.0001,612.627,-11708.373475,OG0004062,M4
9..10,0.0285,0.0001,430.7511,-11708.373475,OG0004062,M4
10..11,0.0671,0.7094,0.0946,-11708.373475,OG0004062,M4
11..2,0.0349,0.9253,0.0377,-11708.373475,OG0004062,M4
11..3,0.0606,1.3999,0.0433,-11708.373475,OG0004062,M4
10..12,0.0582,0.0001,582.913,-11708.373475,OG0004062,M4
12..5,0.0727,4.0626,0.0179,-11708.373475,OG0004062,M4
12..6,0.0736,4.4643,0.0165,-11708.373475,OG0004062,M4
9..4,0.075,2.0904,0.0359,-11708.373475,OG0004062,M4
8..7,0.09,4.3238,0.0208,-11708.373475,OG0004062,M4
8..1,0.2808,69.671,0.004,-4839.476527,OG0004052,M4
8..9,0.1367,0.0028,49.3577,-4839.476527,OG0004052,M4
9..2,0.1847,31.3456,0.0059,-4839.476527,OG0004052,M4
9..3,0.201,69.929,0.0029,-4839.476527,OG0004052,M4
8..10,0.046,70.4304,0.0007,-4839.476527,OG0004052,M4
10..11,0.0292,27.8767,0.001,-4839.476527,OG0004052,M4
11..4,0.1957,69.946,0.0028,-4839.476527,OG0004052,M4
11..7,0.4283,69.1936,0.0062,-4839.476527,OG0004052,M4
10..12,0.1524,18.9272,0.0081,-4839.476527,OG0004052,M4
12..5,0.0976,70.2634,0.0014,-4839.476527,OG0004052,M4
12..6,0.138,70.1328,0.002,-4839.476527,OG0004052,M4
8..1,0.2534,5.119,0.0495,-11175.150014,OG0004024,M4
8..9,0.0662,0.0001,999.0,-11175.150014,OG0004024,M4
9..10,0.0512,0.0001,999.0,-11175.150014,OG0004024,M4
